order,expected_use_time
21874,385.21857
21875,105.09751
21876,72.2918
21877,236.18701
21878,283.26364
21879,138.02228
21880,1365.5724
21881,762.03815
21882,1063.495
21883,441.39133
21884,461.3325
21885,406.4799
21886,556.4731
21887,310.8554
21888,518.67706
21889,21.646996
21890,11.881238
21891,12.244891
21892,381.25424
21893,800.24725
21894,252.99086
21895,284.5456
21896,1113.2051
21897,110.25036
21898,63.106396
21899,344.58823
21900,471.72223
21901,316.25052
21902,927.1503
21903,20.225092
21904,37.119747
21905,18.13439
21906,26.318209
21907,667.0222
21908,16.942026
21909,305.697
21910,417.8136
21911,444.01303
21912,299.96848
21913,11.905395
21914,265.76596
21915,463.29483
21916,141.5618
21917,294.63647
21918,701.47046
21919,525.34174
21920,554.09143
21921,402.3455
21922,652.6972
21923,272.67535
21924,552.4276
21925,336.72986
21926,732.6159
21927,370.97177
21928,285.05005
21929,270.61902
21930,398.95056
21931,152.28265
21932,398.3509
21933,467.44315
21934,471.4412
21935,379.5914
21936,467.0918
21937,338.04813
21938,585.06775
21939,23.351065
21940,502.02682
21941,378.39954
21942,461.97913
21943,-5.2572675
21944,639.4673
21945,458.7484
21946,273.07822
21947,20.205864
21948,325.71332
21949,438.73065
21950,957.8467
21951,116.59491
21952,326.00504
21953,504.856
21954,918.9472
21955,412.7981
21956,360.09573
21957,288.39005
21958,742.1882
21959,328.05307
21960,195.50583
21961,198.2732
21962,22.18868
21963,157.70303
21964,299.37906
21965,356.94858
21966,346.84717
21967,372.0388
21968,1357.6875
21969,831.4255
21970,600.92957
21971,408.20703
21972,492.2137
21973,375.04877
21974,648.5912
21975,261.34387
21976,892.90314
21977,266.7471
21978,624.27313
21979,306.89615
21980,1051.7179
21981,665.6865
21982,1081.0884
21983,184.02098
21984,809.37854
21985,391.47314
21986,223.47687
21987,353.26395
21988,835.8639
21989,73.41437
21990,265.52313
21991,421.11972
21992,902.6295
21993,337.50946
21994,565.18604
21995,314.35464
21996,724.4882
21997,503.87112
21998,618.6258
21999,342.1924
22000,675.35815
22001,89.44181
22002,234.56361
22003,376.29413
22004,890.67535
22005,3.3255215
22006,582.87524
22007,214.22626
22008,493.47006
22009,471.14087
22010,892.12866
22011,444.03485
22012,346.9868
22013,94.772575
22014,11.942482
22015,10.987625
22016,433.0537
22017,527.48096
22018,263.8586
22019,366.51163
22020,222.94661
22021,243.83351
22022,414.21307
22023,352.51532
22024,478.90988
22025,74.41029
22026,317.92334
22027,259.32254
22028,619.0693
22029,544.1915
22030,754.6782
22031,475.10626
22032,416.77283
22033,506.753
22034,686.8671
22035,377.29932
22036,627.7344
22037,382.753
22038,813.3539
22039,479.83942
22040,890.86005
22041,155.34796
22042,559.538
22043,663.52277
22044,1509.2745
22045,57.779602
22046,763.7297
22047,434.27524
22048,1137.069
22049,267.68906
22050,560.8514
22051,187.68256
22052,1086.3461
22053,139.7152
22054,605.47375
22055,451.7615
22056,549.28436
22057,318.5946
22058,339.25137
22059,174.9318
22060,490.65182
22061,138.27719
22062,24.167307
22063,382.95004
22064,377.62155
22065,424.85742
22066,966.8157
22067,75.260826
22068,114.25923
22069,284.81058
22070,308.50354
22071,197.66832
22072,338.55978
22073,266.51678
22074,181.09177
22075,382.42764
22076,621.7443
22077,339.16736
22078,521.95496
22079,290.59482
22080,766.23975
22081,131.73097
22082,583.0993
22083,337.42776
22084,228.24199
22085,310.87375
22086,544.12885
22087,153.03777
22088,212.4024
22089,545.72363
22090,874.31433
22091,431.22852
22092,25.441664
22093,25.338575
22094,445.81827
22095,329.60156
22096,209.53203
22097,417.31894
22098,432.64178
22099,410.39133
22100,640.31195
22101,412.70218
22102,1221.4592
22103,184.82703
22104,52.773296
22105,52.773296
22106,232.24051
22107,369.07684
22108,519.0522
22109,413.8692
22110,736.16266
22111,37.781723
22112,659.09125
22113,475.7533
22114,678.61096
22115,673.3472
22116,254.84749
22117,396.88815
22118,483.48276
22119,485.95062
22120,325.33292
22121,389.30624
22122,575.6524
22123,170.69102
22124,598.13007
22125,194.82014
22126,837.09436
22127,248.20561
22128,348.3463
22129,503.8019
22130,855.568
22131,251.67548
22132,578.48065
22133,518.9491
22134,586.6076
22135,323.76108
22136,377.7478
22137,294.1655
22138,740.80756
22139,103.13526
22140,489.56595
22141,228.96048
22142,314.47394
22143,551.0825
22144,718.4724
22145,355.8779
22146,697.2329
22147,401.8793
22148,111.83293
22149,414.7179
22150,294.14404
22151,313.13882
22152,604.0686
22153,178.01459
22154,269.44174
22155,412.0332
22156,943.5069
22157,257.44418
22158,551.9747
22159,0.94899786
22160,447.9646
22161,244.57254
22162,372.45154
22163,367.9906
22164,2053.878
22165,200.43376
22166,757.55237
22167,254.36813
22168,449.22812
22169,243.21542
22170,444.056
22171,458.3751
22172,28.679163
22173,82.337395
22174,632.66895
22175,329.7996
22176,357.60754
22177,447.9493
22178,747.51337
22179,265.6814
22180,340.418
22181,420.04852
22182,353.83603
22183,185.60641
22184,285.11307
22185,86.67965
22186,676.16785
22187,350.86618
22188,254.04732
22189,741.4032
22190,346.71606
22191,432.98703
22192,744.5058
22193,46.63737
22194,55.4457
22195,54.49274
22196,508.21075
22197,402.18243
22198,474.13016
22199,457.634
22200,246.32101
22201,203.41626
22202,445.025
22203,469.28186
22204,736.0169
22205,269.45157
22206,325.11392
22207,407.70673
22208,305.1718
22209,370.61368
22210,818.1747
22211,378.42038
22212,374.0132
22213,514.50006
22214,639.84247
22215,246.75708
22216,388.16235
22217,571.4422
22218,591.20795
22219,222.38724
22220,707.81744
22221,58.962585
22222,87.12795
22223,161.25536
22224,663.7198
22225,122.96741
22226,766.86566
22227,75.013145
22228,503.8122
22229,723.29974
22230,481.68024
22231,436.18738
22232,456.28445
22233,348.33292
22234,341.4667
22235,370.7907
22236,334.46442
22237,72.06688
22238,825.01746
22239,393.85022
22240,721.7514
22241,151.07175
22242,431.3671
22243,377.933
22244,1762.4369
22245,621.6382
22246,356.9206
22247,56.193077
22248,348.8451
22249,85.374504
22250,105.79118
22251,372.98297
22252,148.84355
22253,69.10878
22254,451.10657
22255,251.1501
22256,415.6918
22257,163.09164
22258,742.3614
22259,384.92963
22260,272.18582
22261,231.17575
22262,653.9702
22263,11.54632
22264,300.15424
22265,133.47864
22266,236.49576
22267,182.32521
22268,589.89465
22269,287.50052
22270,404.4774
22271,148.53105
22272,437.7943
22273,267.4107
22274,322.12305
22275,191.31256
22276,734.23926
22277,31.221071
22278,465.85046
22279,146.63847
22280,456.46722
22281,256.4975
22282,719.1634
22283,374.53152
22284,9.221248
22285,372.75113
22286,659.88226
22287,315.47992
22288,790.07227
22289,80.46086
22290,41.15121
22291,32.146404
22292,227.2263
22293,528.0573
22294,214.72722
22295,447.3203
22296,877.58856
22297,199.7908
22298,1130.1324
22299,134.28082
22300,203.88303
22301,744.71106
22302,382.98526
22303,506.04575
22304,580.4866
22305,887.8019
22306,426.1971
22307,448.45953
22308,730.5968
22309,21.656307
22310,458.29865
22311,391.56497
22312,329.1152
22313,643.43024
22314,415.35004
22315,378.60696
22316,415.65186
22317,215.11012
22318,334.91248
22319,29.42296
22320,55.750435
22321,698.9243
22322,275.0829
22323,199.32686
22324,591.6585
22325,629.1875
22326,390.88922
22327,358.71335
22328,792.97906
22329,738.8633
22330,962.4794
22331,267.76172
22332,357.2942
22333,236.9155
22334,246.99866
22335,313.60977
22336,432.52676
22337,491.70297
22338,718.7316
22339,529.85205
22340,546.65607
22341,171.62488
22342,491.68005
22343,92.53584
22344,473.27847
22345,546.6513
22346,683.30927
22347,399.06818
22348,450.46487
22349,451.2836
22350,845.72125
22351,239.77106
22352,585.4753
22353,788.4059
22354,439.8791
22355,328.24115
22356,107.506065
22357,671.7794
22358,277.69443
22359,566.04407
22360,457.87625
22361,261.98944
22362,637.1218
22363,357.78662
22364,828.8376
22365,41.33137
22366,57.19494
22367,197.97144
22368,767.6042
22369,287.2451
22370,219.16138
22371,191.29213
22372,960.3207
22373,251.32382
22374,373.86493
22375,154.07967
22376,399.21112
22377,308.70728
22378,343.7498
22379,374.03363
22380,214.30864
22381,462.36508
22382,453.4131
22383,454.70972
22384,274.92926
22385,338.6833
22386,317.6898
22387,224.35075
22388,397.30658
22389,201.27625
22390,179.0671
22391,700.8584
22392,526.3133
22393,164.81439
22394,244.90535
22395,349.9034
22396,371.4944
22397,425.12354
22398,476.04575
22399,511.11575
22400,607.2517
22401,140.16881
22402,654.88654
22403,351.79184
22404,511.63016
22405,375.98938
22406,262.40558
22407,344.05127
22408,506.41357
22409,277.83722
22410,368.48413
22411,94.60199
22412,285.39453
22413,396.76065
22414,246.76562
22415,299.22836
22416,281.0298
22417,223.89755
22418,180.68878
22419,166.2333
22420,227.60304
22421,215.2296
22422,183.30695
22423,306.66098
22424,112.6719
22425,138.88228
22426,314.98123
22427,477.28564
22428,369.38757
22429,162.84657
22430,223.62349
22431,499.11642
22432,475.1012
22433,35.383255
22434,303.2685
22435,303.91052
22436,994.85846
22437,278.85074
22438,486.24207
22439,420.3399
22440,694.983
22441,95.55067
22442,282.81665
22443,152.08536
22444,628.70215
22445,449.12085
22446,352.44733
22447,582.1279
22448,711.0683
22449,153.81752
22450,448.16003
22451,572.87726
22452,1487.7645
22453,32.16995
22454,561.26715
22455,324.00192
22456,1249.736
22457,24.787792
22458,339.91324
22459,508.42355
22460,465.33267
22461,389.67288
22462,907.28754
22463,826.98804
22464,1287.7308
22465,234.38795
22466,316.96463
22467,285.51462
22468,331.6996
22469,125.52811
22470,428.0216
22471,212.60944
22472,323.27322
22473,245.68787
22474,880.1409
22475,308.84033
22476,592.145
22477,337.38434
22478,611.15063
22479,505.49088
22480,734.53937
22481,97.53204
22482,391.4612
22483,417.86917
22484,410.51044
22485,530.68243
22486,529.6218
22487,84.82572
22488,283.1737
22489,566.0415
22490,910.6456
22491,364.12546
22492,175.20134
22493,219.24527
22494,237.07884
22495,270.81406
22496,887.9192
22497,541.26544
22498,1007.87756
22499,423.49246
22500,277.6989
22501,676.2833
22502,778.96515
22503,49.149174
22504,307.6412
22505,574.9893
22506,751.95197
22507,486.6522
22508,466.81732
22509,9.057541
22510,334.27408
22511,439.098
22512,232.2326
22513,262.65802
22514,479.72098
22515,241.67517
22516,335.9087
22517,425.1268
22518,320.5882
22519,209.0863
22520,215.90126
22521,377.40546
22522,181.66406
22523,408.098
22524,435.6205
22525,94.80857
22526,23.688217
22527,410.7727
22528,320.5866
22529,328.72293
22530,509.49863
22531,40.607056
22532,331.32083
22533,166.33891
22534,632.28094
22535,57.18645
22536,445.0968
22537,291.54965
22538,588.7386
22539,269.89316
22540,262.91394
22541,215.652
22542,265.4177
22543,458.8687
22544,788.32086
22545,349.13678
22546,715.3261
22547,279.28375
22548,370.26877
22549,108.058
22550,251.97389
22551,426.9863
22552,388.05057
22553,499.44873
22554,381.72916
22555,400.41498
22556,707.429
22557,318.3225
22558,587.07916
22559,380.31122
22560,625.67096
22561,327.95303
22562,479.04504
22563,425.54785
22564,789.1919
22565,535.3003
22566,738.38855
22567,844.43353
22568,453.74432
22569,427.15363
22570,526.8799
22571,107.447716
22572,42.04096
22573,235.88922
22574,318.17923
22575,52.70617
22576,374.3378
22577,421.93427
22578,396.69528
22579,276.72412
22580,855.3278
22581,375.93057
22582,318.05185
22583,267.8802
22584,310.63275
22585,273.87762
22586,637.52924
22587,221.36185
22588,586.1245
22589,224.36702
22590,454.8915
22591,276.00766
22592,892.1997
22593,21.985239
22594,104.424644
22595,356.36658
22596,477.9115
22597,376.32367
22598,1373.2642
22599,154.68698
22600,459.49338
22601,510.21844
22602,272.1613
22603,488.72495
22604,792.02545
22605,76.99304
22606,366.1884
22607,466.16058
22608,241.67775
22609,450.62152
22610,321.97223
22611,431.8213
22612,681.54333
22613,391.72375
22614,571.929
22615,417.21835
22616,707.06915
22617,49.576626
22618,183.9633
22619,187.36497
22620,238.08595
22621,462.956
22622,308.9479
22623,111.702614
22624,1033.8383
22625,290.08304
22626,228.05116
22627,581.33136
22628,736.3321
22629,335.28708
22630,522.50696
22631,242.69873
22632,439.77472
22633,358.63367
22634,775.17114
22635,28.033789
22636,219.32523
22637,133.24875
22638,460.8202
22639,283.37314
22640,448.76978
22641,143.11594
22642,707.6051
22643,17.14729
22644,150.63977
22645,102.57328
22646,284.56616
22647,275.00848
22648,684.2562
22649,355.6026
22650,289.8426
22651,337.30634
22652,579.46796
22653,274.97803
22654,198.22522
22655,283.2127
22656,650.46686
22657,231.21361
22658,404.7608
22659,411.39844
22660,638.75323
22661,246.41734
22662,334.12238
22663,1.3548895
22664,398.0615
22665,405.95874
22666,509.49588
22667,165.38234
22668,156.05553
22669,349.3491
22670,291.89337
22671,266.4002
22672,586.9936
22673,364.94357
22674,421.86694
22675,-0.5167842
22676,273.4116
22677,259.56262
22678,193.29274
22679,535.33795
22680,702.1971
22681,286.13138
22682,339.95306
22683,41.958134
22684,233.39595
22685,375.72665
22686,324.8063
22687,259.20453
22688,705.1757
22689,207.47565
22690,536.48346
22691,440.62967
22692,515.5805
22693,395.4176
22694,677.4177
22695,256.3038
22696,567.14233
22697,465.0215
22698,232.90662
22699,332.9946
22700,398.4195
22701,599.5847
22702,314.37042
22703,530.32654
22704,634.01624
22705,264.76062
22706,334.14804
22707,558.1401
22708,584.8219
22709,539.27954
22710,477.46478
22711,347.16742
22712,321.04828
22713,281.0014
22714,404.49286
22715,565.30023
22716,273.24863
22717,524.21704
22718,742.3653
22719,728.64703
22720,513.7219
22721,254.83813
22722,380.4429
22723,530.16656
22724,293.49933
22725,271.14066
22726,307.07782
22727,597.0386
22728,480.26907
22729,58.257053
22730,466.3215
22731,300.96124
22732,346.35385
22733,95.45669
22734,278.14285
22735,424.68524
22736,301.33356
22737,333.18747
22738,763.58466
22739,316.81564
22740,537.70557
22741,534.5871
22742,875.0267
22743,551.95
22744,773.01776
22745,575.95245
22746,215.24886
22747,229.05759
22748,463.78076
22749,51.09233
22750,478.84955
22751,590.0531
22752,729.6038
22753,229.47716
22754,293.09415
22755,292.5377
22756,232.49696
22757,437.31503
22758,230.6431
22759,519.8841
22760,725.6353
22761,30.507622
22762,511.8443
22763,501.9668
22764,903.834
22765,509.66568
22766,32.39168
22767,354.333
22768,208.76523
22769,313.94766
22770,488.9936
22771,434.6166
22772,229.72633
22773,278.64764
22774,846.12164
22775,266.55493
22776,150.65091
22777,16.476376
22778,700.77466
22779,278.05908
22780,553.0278
22781,309.21738
22782,471.9279
22783,433.32806
22784,629.3938
22785,355.9711
22786,570.1971
22787,329.2403
22788,1516.9845
22789,262.69144
22790,568.3641
22791,70.212456
22792,361.39935
22793,465.37335
22794,204.11102
22795,310.5251
22796,40.743916
22797,635.5374
22798,734.8802
22799,15.619563
22800,21.249563
22801,402.60217
22802,500.7129
22803,455.5053
22804,1258.9396
22805,436.70663
22806,368.67422
22807,415.59744
22808,-2.4836516
22809,218.97417
22810,329.7684
22811,162.31538
22812,390.91046
22813,773.3881
22814,636.55945
22815,550.8041
22816,469.03323
22817,161.87677
22818,34.576374
22819,374.75803
22820,318.28125
22821,355.88504
22822,812.8007
22823,248.69995
22824,382.59018
22825,444.1484
22826,454.91342
22827,114.84732
22828,32.679043
22829,10.285684
22830,126.738625
22831,489.2281
22832,426.18726
22833,138.90826
22834,244.38531
22835,187.762
22836,265.67484
22837,494.0979
22838,1477.4648
22839,74.73067
22840,475.0937
22841,340.74048
22842,1106.0369
22843,104.32283
22844,368.45145
22845,544.78577
22846,475.70584
22847,24.979141
22848,910.3694
22849,292.90884
22850,169.58926
22851,455.6942
22852,661.0983
22853,333.77957
22854,278.3826
22855,250.63033
22856,1067.5815
22857,600.8052
22858,352.79526
22859,508.42596
22860,711.2243
22861,567.53015
22862,618.402
22863,335.85883
22864,99.32734
22865,166.32047
22866,680.70795
22867,120.57438
22868,387.10916
22869,602.60815
22870,428.73465
22871,19.976477
22872,197.55026
22873,263.24124
22874,836.05817
22875,92.876465
22876,453.4625
22877,722.186
22878,271.91995
22879,292.74792
22880,571.13885
22881,129.95271
22882,78.781715
22883,265.0807
22884,209.65007
22885,111.89341
22886,159.9711
22887,145.29707
22888,344.5253
22889,231.57637
22890,425.65073
22891,180.4755
22892,558.23285
22893,262.311
22894,910.2917
22895,423.17233
22896,197.6261
22897,94.0975
22898,120.93312
22899,786.9052
22900,484.0167
22901,524.088
22902,415.82516
22903,294.00458
22904,1386.4744
22905,148.07962
22906,315.83746
22907,419.1451
22908,880.683
22909,393.84012
22910,377.03262
22911,486.45752
22912,514.7903
22913,205.30397
22914,227.43951
22915,265.44086
22916,592.83887
22917,163.26147
22918,236.71198
22919,195.91853
22920,608.90717
22921,278.31314
22922,209.65997
22923,390.6168
22924,640.2274
22925,295.89246
22926,436.31375
22927,303.14548
22928,440.18307
22929,353.82773
22930,1029.3619
22931,209.60439
22932,340.28622
22933,401.14938
22934,616.21985
22935,518.8487
22936,797.0475
22937,8.501117
22938,507.36053
22939,150.17621
22940,516.51624
22941,53.775974
22942,220.8671
22943,325.83374
22944,654.50867
22945,475.60913
22946,372.8384
22947,522.4341
22948,740.6999
22949,66.7859
22950,574.1808
22951,455.0896
22952,767.5549
22953,88.56918
22954,268.74738
22955,509.4706
22956,410.0686
22957,498.85233
22958,701.11
22959,18.698982
22960,207.28827
22961,209.50955
22962,229.76884
22963,-23.374842
22964,346.32043
22965,490.87158
22966,322.93976
22967,553.0664
22968,658.3164
22969,102.8483
22970,410.1702
22971,209.61356
22972,241.21886
22973,323.35992
22974,305.49023
22975,186.0534
22976,405.92676
22977,530.6975
22978,1047.6095
22979,-18.986431
22980,166.92514
22981,342.97836
22982,133.23293
22983,211.65833
22984,817.42725
22985,222.86969
22986,480.6291
22987,648.34985
22988,1090.7836
22989,215.55634
22990,196.53722
22991,344.5107
22992,794.2134
22993,503.44876
22994,380.6837
22995,418.8987
22996,482.9649
22997,147.09303
22998,289.26147
22999,556.47797
23000,224.727
23001,243.7769
23002,265.13513
23003,313.64926
23004,142.56038
23005,958.2523
23006,1217.2432
23007,1.3509799
23008,112.81731
23009,117.732735
23010,190.95149
23011,89.312004
23012,415.01093
23013,373.46753
23014,335.52023
23015,303.0173
23016,609.15686
23017,569.4731
23018,896.9674
23019,111.80475
23020,406.14334
23021,248.24236
23022,35.78331
23023,299.86237
23024,394.47055
23025,339.78528
23026,349.25125
23027,191.89539
23028,403.09842
23029,420.4311
23030,588.00964
23031,315.90793
23032,284.13934
23033,297.94403
23034,1002.3486
23035,257.7248
23036,191.75377
23037,429.32184
23038,603.9374
23039,24.414532
23040,225.97585
23041,323.59146
23042,365.54712
23043,356.11502
23044,712.86395
23045,317.54083
23046,565.5999
23047,404.79214
23048,623.94635
23049,357.66354
23050,569.3875
23051,27.021402
23052,117.37025
23053,344.53946
23054,370.49643
23055,394.08325
23056,628.6764
23057,530.0975
23058,1477.3839
23059,388.40375
23060,332.5327
23061,524.8935
23062,482.08484
23063,295.46204
23064,301.18268
23065,421.45245
23066,373.8861
23067,523.33344
23068,274.2087
23069,488.01404
23070,779.9701
23071,205.52577
23072,364.47144
23073,544.9876
23074,537.43964
23075,32.653713
23076,344.8158
23077,350.81866
23078,560.45166
23079,402.5474
23080,746.7415
23081,226.2576
23082,291.0859
23083,309.45007
23084,399.06552
23085,302.38068
23086,374.51535
23087,577.49896
23088,566.0032
23089,277.05252
23090,222.49321
23091,453.82272
23092,382.81213
23093,202.51181
23094,505.25055
23095,299.44128
23096,399.7825
23097,320.2875
23098,455.6584
23099,357.1801
23100,729.186
23101,521.31226
23102,423.0024
23103,335.55927
23104,309.14392
23105,386.9204
23106,688.89484
23107,43.611217
23108,197.74158
23109,783.4176
23110,1100.4679
23111,357.77286
23112,227.44423
23113,391.2378
23114,507.26797
23115,336.5458
23116,544.2203
23117,371.0551
23118,701.54266
23119,207.0522
23120,260.3055
23121,72.91375
23122,381.05527
23123,364.03845
23124,324.1959
23125,429.17294
23126,806.8895
23127,448.73444
23128,521.6537
23129,397.69064
23130,625.5582
23131,277.0017
23132,863.1433
23133,330.3659
23134,790.5943
23135,223.39908
23136,898.2423
23137,550.85986
23138,485.41763
23139,162.23761
23140,382.31448
23141,355.40875
23142,409.6056
23143,461.59183
23144,552.75977
23145,74.198265
23146,87.858
23147,208.05208
23148,511.34232
23149,450.50256
23150,454.7011
23151,468.3387
23152,543.7548
23153,455.31735
23154,480.71518
23155,275.66663
23156,514.84564
23157,298.4872
23158,1239.0446
23159,399.86728
23160,790.555
23161,617.78314
23162,1102.9586
23163,97.225105
23164,384.4645
23165,613.8619
23166,1412.9314
23167,35.84594
23168,19.760485
23169,9.975126
23170,633.07227
23171,258.3301
23172,254.10362
23173,487.19983
23174,1002.077
23175,518.6072
23176,902.3685
23177,31.799883
23178,101.58104
23179,376.67365
23180,379.76364
23181,682.7893
23182,1487.486
23183,58.77781
23184,573.4935
23185,351.9825
23186,705.11993
23187,440.09372
23188,352.44354
23189,410.88803
23190,459.81894
23191,254.57675
23192,634.0105
23193,18.360172
23194,315.3193
23195,160.74348
23196,425.2497
23197,406.19284
23198,779.0791
23199,171.40005
23200,168.63235
23201,298.7961
23202,347.17694
23203,526.8176
23204,527.4423
23205,0.17204939
23206,367.36124
23207,84.38403
23208,632.46954
23209,27.215858
23210,559.8841
23211,409.42822
23212,347.67612
23213,33.22227
23214,305.26157
23215,309.97507
23216,630.57776
23217,56.062653
23218,521.5072
23219,203.46777
23220,649.94446
23221,210.444
23222,423.91464
23223,358.46045
23224,838.6696
23225,607.1784
23226,430.21036
23227,178.06636
23228,679.899
23229,184.68475
23230,492.31113
23231,341.08203
23232,167.0568
23233,309.92636
23234,499.72705
23235,555.9383
23236,758.24567
23237,194.66104
23238,548.4029
23239,371.0643
23240,494.61392
23241,40.556355
23242,494.85025
23243,567.72534
23244,860.0953
23245,552.88293
23246,921.4072
23247,625.9985
23248,704.0268
23249,362.08185
23250,540.237
23251,321.63892
23252,969.72955
23253,537.06946
23254,427.09277
23255,500.41843
23256,742.45386
23257,24.265913
23258,402.69632
23259,401.9217
23260,613.7564
23261,29.310116
23262,334.64136
23263,319.1592
23264,351.0806
23265,284.02826
23266,602.2316
23267,182.91708
23268,609.8229
23269,108.339096
23270,594.7437
23271,230.09912
23272,572.12506
23273,299.35324
23274,317.26886
23275,68.33043
23276,201.74232
23277,488.11008
23278,725.6441
23279,648.4245
23280,972.2297
23281,287.37637
23282,304.17038
23283,332.38818
23284,988.1396
23285,348.53738
23286,187.97516
23287,421.42682
23288,1060.3086
23289,2.7844806
23290,16.347406
23291,603.92065
23292,250.13286
23293,315.54398
23294,960.1353
23295,569.0641
23296,395.23935
23297,39.736412
23298,980.9632
23299,284.64996
23300,8.164408
23301,573.6414
23302,101.794464
23303,392.08133
23304,620.61084
23305,3.326281
23306,318.91443
23307,285.95486
23308,69.632805
23309,375.43378
23310,532.5993
23311,77.04569
23312,414.4577
23313,232.09325
23314,776.57196
23315,543.19385
23316,596.03143
23317,585.6964
23318,789.1195
23319,353.78696
23320,1010.02966
23321,37.74064
23322,343.72134
23323,478.64386
23324,355.1397
23325,21.661726
23326,569.998
23327,542.19794
23328,977.6983
23329,24.693401
23330,397.6534
23331,192.4688
23332,1264.3236
23333,121.28212
23334,346.75903
23335,285.9201
23336,558.4517
23337,275.05402
23338,424.87103
23339,338.86194
23340,499.616
23341,318.89606
23342,163.69331
23343,147.84079
23344,601.2474
23345,-7.617643
23346,444.06406
23347,433.7139
23348,342.12387
23349,210.73178
23350,143.38
23351,505.5583
23352,176.9898
23353,478.53046
23354,242.41531
23355,418.41193
23356,519.58997
23357,187.74332
23358,195.51282
23359,244.35085
23360,234.0425
23361,365.70276
23362,838.7749
23363,225.33968
23364,257.68512
23365,26.137352
23366,208.24216
23367,156.41434
23368,30.191732
23369,290.6119
23370,502.54657
23371,358.19962
23372,170.18512
23373,61.722023
23374,388.16855
23375,329.07867
23376,388.3308
23377,236.45674
23378,847.4221
23379,269.9321
23380,312.98022
23381,720.42145
23382,302.62833
23383,223.79144
23384,458.5718
23385,751.3563
23386,693.6842
23387,369.2678
23388,435.05884
23389,518.1544
23390,668.36804
23391,84.52971
23392,746.59607
23393,423.5897
23394,1099.3085
23395,474.50098
23396,718.7481
23397,196.4258
23398,132.86203
23399,470.16962
23400,264.55786
23401,422.1807
23402,471.77228
23403,321.8042
23404,257.19882
23405,186.32872
23406,417.51544
23407,271.98776
23408,296.27966
23409,178.83072
23410,705.59216
23411,331.646
23412,938.98737
23413,234.3264
23414,64.83274
23415,177.80948
23416,171.9942
23417,483.94788
23418,462.25208
23419,378.0209
23420,385.8709
23421,266.08847
23422,419.8797
23423,275.77008
23424,462.7366
23425,728.14386
23426,875.1064
23427,139.95145
23428,462.92618
23429,430.78186
23430,384.3647
23431,382.7383
23432,468.3146
23433,550.73505
23434,51.22268
23435,241.80313
23436,265.04257
23437,12.214428
23438,266.87
23439,29.472918
23440,237.48233
23441,465.1405
23442,262.46548
23443,399.9411
23444,235.05013
23445,283.0038
23446,413.84106
23447,422.21997
23448,528.65594
23449,291.6028
23450,438.79034
23451,333.717
23452,491.7436
23453,675.5343
23454,705.81604
23455,374.36758
23456,478.10043
23457,768.4922
23458,686.7276
23459,70.52725
23460,439.70322
23461,251.75491
23462,873.96344
23463,282.99902
23464,25.920422
23465,537.4239
23466,259.09906
23467,96.98246
23468,576.31226
23469,285.38324
23470,575.03955
23471,369.70132
23472,738.5603
23473,353.56934
23474,341.43326
23475,403.0487
23476,782.2573
23477,71.91429
23478,261.73505
23479,276.82004
23480,59.081257
23481,653.3523
23482,573.061
23483,508.08466
23484,1479.2184
23485,20.528128
23486,537.1663
23487,362.62595
23488,730.6807
23489,442.1864
23490,294.1629
23491,324.49533
23492,90.93224
23493,299.96814
23494,283.2559
23495,546.70624
23496,154.4151
23497,12.088375
23498,158.39943
23499,245.62817
23500,140.56541
23501,60.386803
23502,270.86005
23503,255.29929
23504,178.32397
23505,423.16663
23506,679.6499
23507,536.7346
23508,443.72424
23509,618.385
23510,771.02686
23511,166.07845
23512,535.21136
23513,277.42453
23514,800.245
23515,307.7881
23516,487.77115
23517,405.2704
23518,960.3855
23519,584.374
23520,924.8646
23521,387.01678
23522,853.6331
23523,528.4676
23524,827.5346
23525,642.88763
23526,725.72296
23527,408.61874
23528,699.3603
23529,-4.6772532
23530,733.7533
23531,540.82886
23532,560.38556
23533,315.1494
23534,772.2031
23535,83.461205
23536,332.06268
23537,479.6035
23538,380.06232
23539,244.303
23540,441.43466
23541,635.9735
23542,418.90158
23543,29.055958
23544,482.0841
23545,397.35272
23546,206.42488
23547,508.71646
23548,760.41565
23549,68.32269
23550,369.70068
23551,76.20389
23552,688.67834
23553,71.563385
23554,335.22128
23555,252.3634
23556,487.5976
23557,410.7422
23558,352.92325
23559,109.431885
23560,325.10416
23561,728.7325
23562,434.0516
23563,211.18869
23564,912.1439
23565,92.56005
23566,341.5314
23567,433.58
23568,510.1525
23569,272.28226
23570,276.33
23571,413.54816
23572,631.11896
23573,404.77023
23574,413.07935
23575,318.3633
23576,960.4118
23577,766.1521
23578,199.6371
23579,460.11115
23580,270.61063
23581,304.27042
23582,648.85565
23583,253.37613
23584,624.947
23585,109.09742
23586,261.83652
23587,399.18198
23588,259.10986
23589,342.59
23590,287.12888
23591,303.07275
23592,230.85837
23593,216.68665
23594,484.00327
23595,358.9946
23596,651.85913
23597,61.436966
23598,80.84098
23599,319.08884
23600,370.607
23601,311.0268
23602,247.62325
23603,260.88065
23604,393.75577
23605,254.48636
23606,333.9537
23607,248.49223
23608,232.77538
23609,358.54608
23610,380.682
23611,561.3307
23612,465.87192
23613,544.51636
23614,362.11606
23615,507.93375
23616,683.17004
23617,111.70714
23618,352.2872
23619,331.04645
23620,209.8882
23621,699.6975
23622,457.2536
